,price,area,latitude,longitude,bedrooms,bathrooms,balcony,status,neworold,parking,furnished_status,lift,type_of_building
5720,30000000.0,780.0,19.0937492,72.922604,2,2,0,Ready to Move,New Property,0,0,0,Individual House
5721,48000000.0,1550.0,19.15038469,72.82855247,3,3,0,Ready to Move,Resale,0,0,0,Flat
5722,60000000.0,1210.0,19.129387,72.827935,3,3,3,Ready to Move,Resale,3,0,3,Flat
5723,18000000.0,900.0,19.0461607,72.9027022,2,2,0,Ready to Move,Resale,0,0,0,Flat
5724,17500000.0,1000.0,19.2335321,72.839198,2,3,1,Ready to Move,Resale,1,Unfurnished,1,Flat
5725,9390000.0,1053.0,19.281902,72.886296,2,2,3,Ready to Move,Resale,3,0,3,Flat
5726,14000000.0,525.0,19.0908063,72.90766690000001,2,2,0,Ready to Move,Resale,0,0,0,Flat
5727,28000000.0,1360.0,19.097765,72.916827,3,2,0,Ready to Move,Resale,0,0,0,Flat
5728,22500000.0,850.0,19.07906913757324,72.90797424316406,2,2,3,Ready to Move,Resale,3,Unfurnished,3,Flat
5729,135000000.0,4000.0,19.098821,72.8320717,5,6,0,Ready to Move,Resale,0,Furnished,0,Flat
5730,17000000.0,756.0,19.20768,72.83846,2,2,4,Ready to Move,Resale,4,Furnished,4,Flat
5731,13300000.0,600.0,19.039151500000003,72.84047029999999,2,2,1,Ready to Move,Resale,1,Semi-Furnished,1,Individual House
5732,28000000.0,1350.0,19.0051754,72.8498377,2,2,0,Ready to Move,New Property,0,0,0,Flat
5733,13000000.0,680.0,19.206752,72.840401,2,2,0,Ready to Move,New Property,0,0,0,Flat
5734,180000000.0,2100.0,19.05057,72.82143,4,4,2,Ready to Move,Resale,2,Furnished,2,Flat
5735,20500000.0,1000.0,19.1297376,72.8291555,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5736,18500000.0,883.0,19.150981,72.849173,2,2,0,Ready to Move,Resale,0,0,0,Flat
5737,145000000.0,2450.0,19.067380905151367,72.82572174072266,3,4,2,Ready to Move,Resale,2,Unfurnished,2,Individual House
5738,7400000.0,800.0,19.18546,72.82066999999999,2,2,0,Ready to Move,New Property,0,0,0,Flat
5739,30000000.0,1360.0,19.043911,72.89877800000001,3,3,0,Ready to Move,Resale,0,Furnished,0,Flat
5740,9500000.0,1098.0,19.28217,72.87654,2,2,4,Ready to Move,Resale,4,0,4,Individual House
5741,7000000.0,540.0,19.21222,72.82118,2,2,1,Ready to Move,Resale,1,Furnished,1,Flat
5742,42000000.0,1016.0,19.055229,72.83082900000001,2,2,3,Ready to Move,Resale,3,Semi-Furnished,3,Flat
5743,32500000.0,1000.0,19.0266983,72.85302490000001,3,3,2,Ready to Move,Resale,2,Unfurnished,2,Flat
5744,3000000.0,840.0,19.41919,72.79899999999999,2,2,0,Ready to Move,Resale,0,0,0,Flat
5745,21500000.0,1260.0,19.1753667459889,72.87062627029309,3,3,1,Ready to Move,New Property,1,0,1,Flat
5746,36000000.0,1290.0,19.0150653753273,72.8446175527622,2,3,0,Ready to Move,Resale,0,0,0,Flat
5747,60000000.0,2040.0,19.12537002563477,72.8254165649414,3,3,3,Ready to Move,Resale,3,Furnished,3,Flat
5748,8000000.0,960.0,19.1837114356925,72.8196663804554,2,2,0,Ready to Move,Resale,0,0,0,Individual House
5749,15000000.0,785.0,19.1843877175773,72.93895102387042,2,2,0,Ready to Move,Resale,0,0,0,Flat
5750,5500000.0,815.0,19.39953994750977,72.86042022705078,2,2,1,Ready to Move,Resale,1,Unfurnished,1,Flat
5751,28000000.0,1450.0,19.0472012,72.8722249,3,3,3,Ready to Move,Resale,3,Semi-Furnished,3,Flat
5752,40000000.0,1400.0,19.147703600000003,72.8267914,3,2,0,Ready to Move,Resale,0,0,0,Flat
5753,16500000.0,1050.0,19.09969689,72.88498617,2,2,0,Ready to Move,Resale,0,0,0,Flat
5754,29000000.0,894.0,19.07775,72.854753,3,3,0,Ready to Move,New Property,0,0,0,Flat
5755,18000000.0,680.0,19.129737854003903,72.82915496826172,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Individual House
5756,16000000.0,1054.0,19.06377,72.90203100000001,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5757,11000000.0,1400.0,19.470854,72.80226,3,3,2,Ready to Move,Resale,2,0,2,Flat
5758,7200000.0,600.0,19.22889,72.82409,2,2,1,Ready to Move,Resale,1,Semi-Furnished,1,Flat
5759,25500000.0,1167.0,19.07906913757324,72.90797424316406,3,3,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5760,6500000.0,600.0,19.282975,72.87361800000001,2,2,3,Ready to Move,Resale,3,Unfurnished,3,Flat
5761,34000000.0,1200.0,19.0324109184029,72.8471564446558,2,2,1,Ready to Move,Resale,1,0,1,Flat
5762,29500000.0,1250.0,19.097765,72.916827,3,2,0,Ready to Move,Resale,0,0,0,Flat
5763,6200000.0,885.0,19.2873918,72.87671800000001,2,2,1,Ready to Move,Resale,1,0,1,Flat
5764,4000000.0,1000.0,19.39953994750977,72.86042022705078,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5765,6000000.0,1172.0,19.03869,72.84891,2,2,3,Ready to Move,Resale,3,0,3,Flat
5766,16500000.0,520.0,19.1462121,72.85349609999999,2,2,0,Ready to Move,Resale,0,0,0,Flat
5767,28500000.0,1305.0,19.1481277,72.8315375,3,3,1,Ready to Move,Resale,1,0,1,Flat
5768,9500000.0,1020.0,19.27584635,72.87033299,2,2,2,Ready to Move,Resale,2,0,2,Flat
5769,68200000.0,1600.0,19.0682805,72.82919,3,4,0,Ready to Move,Resale,0,0,0,Flat
5770,21500000.0,1240.0,19.119384765625,72.86373138427734,3,3,0,Ready to Move,Resale,0,Furnished,0,Flat
5771,35000000.0,845.0,19.1139177,72.8407437,2,2,1,Ready to Move,Resale,1,0,1,Flat
5772,16800000.0,930.0,19.1154908,72.87269520000001,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5773,13000000.0,850.0,19.1223203294664,72.8916711676285,2,2,0,Ready to Move,Resale,0,0,0,Flat
5774,11000000.0,1063.0,19.20569610595703,72.83206176757812,2,2,3,Ready to Move,Resale,3,Semi-Furnished,3,Individual House
5775,19000000.0,984.0,19.068159103393555,72.90106964111328,2,2,2,Ready to Move,Resale,2,Furnished,2,Flat
5776,26500000.0,1584.0,19.153724,72.844521,3,3,0,Ready to Move,Resale,0,0,0,Flat
5777,4100000.0,750.0,19.3693345,72.806127,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5778,19000000.0,1035.0,19.040233,72.8601801,2,2,3,Ready to Move,Resale,3,Furnished,3,Flat
5779,27500000.0,1009.0,19.100385665893555,72.8504638671875,2,2,0,Ready to Move,Resale,0,Furnished,0,Individual House
5780,18000000.0,1100.0,19.160486,72.945419,2,2,0,Ready to Move,Resale,0,0,0,Flat
5781,57500000.0,1250.0,19.0861728,72.8356571,3,2,0,Ready to Move,Resale,0,0,0,Individual House
5782,47500000.0,1550.0,19.0794340490943,72.8377093953756,3,3,1,Ready to Move,Resale,1,0,1,Flat
5783,12500000.0,880.0,19.2099437,72.83086920000001,2,3,1,Ready to Move,Resale,1,Unfurnished,1,Flat
5784,3550000.0,840.0,19.182517,73.19260200000001,2,2,2,Ready to Move,Resale,2,Unfurnished,2,Flat
5785,52000000.0,1094.0,18.970389,72.8042755,2,3,1,Ready to Move,Resale,1,Unfurnished,1,Flat
5786,23500000.0,750.0,19.1297376,72.8291555,2,2,2,Ready to Move,Resale,2,0,2,Flat
5787,22500000.0,837.0,19.026734,72.85534100000001,2,2,0,Ready to Move,Resale,0,0,0,Flat
5788,29500000.0,1520.0,19.166696,72.937422,3,4,0,Ready to Move,New Property,0,0,0,Flat
5789,15000000.0,850.0,19.189762,72.833718,2,2,0,Ready to Move,Resale,0,0,0,Flat
5790,23000000.0,1200.0,19.1451617,72.8201661,2,2,2,Ready to Move,Resale,2,0,2,Flat
5791,29000000.0,1250.0,19.1154899597168,72.87269592285156,2,2,1,Ready to Move,Resale,1,Unfurnished,1,Flat
5792,21000000.0,900.0,19.1405116,72.8421555,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
5793,4500000.0,1100.0,19.4540588,72.7688226,3,2,4,Ready to Move,Resale,4,0,4,Flat
5794,8000000.0,1000.0,19.2539332,72.8672448,2,2,2,Ready to Move,Resale,2,0,2,Flat
5795,12000000.0,607.0,19.2335321,72.839198,2,2,0,Ready to Move,Resale,0,0,0,Flat
5796,6500000.0,900.0,19.3693345,72.806127,2,4,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5797,13500000.0,1040.0,19.036090147820843,72.89596876190183,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Individual House
5798,8500000.0,985.0,19.18897247314453,72.82200622558594,2,2,0,Ready to Move,New Property,0,Unfurnished,0,Flat
5799,58500000.0,1500.0,18.943214416503903,72.82301330566406,3,2,2,Ready to Move,Resale,2,Unfurnished,2,Flat
5800,19500000.0,930.0,19.13832092285156,72.81002044677734,2,2,0,Ready to Move,Resale,0,Furnished,0,Individual House
5801,12500000.0,875.0,19.224011,72.866649,2,2,0,0,Resale,0,Unfurnished,0,Flat
5802,18500000.0,950.0,19.1629924,72.83930190000001,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
5803,30000000.0,1300.0,19.0811141,72.9039353,3,2,0,Ready to Move,Resale,0,0,0,Flat
5804,12500000.0,675.0,18.95722961425781,72.81967163085938,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
5805,4000000.0,1120.0,19.182517,73.19260200000001,2,2,2,Ready to Move,New Property,2,0,2,Flat
5806,40000000.0,780.0,19.058639526367188,72.83573150634766,2,2,3,Ready to Move,Resale,3,Furnished,3,Flat
5807,15500000.0,840.0,19.1746739,72.94310379999999,2,2,0,Ready to Move,Resale,0,0,0,Flat
5808,57500000.0,870.0,18.968870000000003,72.80882,2,2,1,Ready to Move,Resale,1,Furnished,1,Flat
5809,12500000.0,970.0,19.1746739,72.94310379999999,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5810,16500000.0,825.0,19.19175,72.84694,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5811,10000000.0,1100.0,19.174673080444336,72.94310760498047,2,2,1,Ready to Move,New Property,1,Furnished,1,Flat
5812,40000000.0,907.0,18.954286575317383,72.80132293701172,2,3,2,Ready to Move,Resale,2,Unfurnished,2,Flat
5813,3500000.0,710.0,19.4540588,72.7688226,2,2,1,Ready to Move,Resale,1,0,1,Flat
5814,17500000.0,1065.0,19.0748518,72.9077608,2,2,0,Ready to Move,Resale,0,0,0,Individual House
5815,11000000.0,872.0,19.20159,72.81882,2,2,2,Ready to Move,Resale,2,Unfurnished,2,Flat
5816,16000000.0,850.0,19.15947,72.84728,2,2,0,Ready to Move,Resale,0,0,0,Flat
5817,19000000.0,720.0,19.1746739,72.94310379999999,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5818,5200000.0,850.0,19.28217,72.87654,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Individual House
5819,70000000.0,1600.0,19.108097,72.832259,3,3,4,Ready to Move,Resale,4,0,4,Flat
5820,4500000.0,2550.0,19.3693345,72.806127,3,3,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5821,50000000.0,2000.0,19.13844,72.812187,3,3,5,Ready to Move,Resale,5,Furnished,5,Flat
5822,13899999.999999998,880.0,19.165543,72.837074,2,2,0,Ready to Move,Resale,0,0,0,Individual House
5823,18000000.0,950.0,19.1183423,72.8814181,4,4,0,Ready to Move,Resale,0,0,0,Flat
5824,47500000.0,1000.0,19.0815087,72.8376755,3,3,0,Ready to Move,Resale,0,Furnished,0,Flat
5825,5800000.0,2150.0,19.344152450561523,72.88108825683594,2,3,0,Ready to Move,Resale,0,Semi-Furnished,0,Individual House
5826,6200000.0,600.0,19.1889733,72.8220064,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5827,20000000.0,1468.0,19.1746739,72.94310379999999,3,3,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5828,7320000.0,550.0,19.2539332,72.8672448,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5829,19100000.0,680.0,19.1679,72.8518,2,2,2,Ready to Move,Resale,2,0,2,Flat
5830,26000000.0,800.0,18.963298,72.843294,3,3,0,Ready to Move,Resale,0,Furnished,0,Flat
5831,16000000.0,900.0,19.1629924,72.83930190000001,2,2,2,Ready to Move,Resale,2,Unfurnished,2,Flat
5832,17500000.0,900.0,19.233531951904297,72.83919525146484,3,3,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5833,15000000.0,550.0,18.96249,72.81748,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5834,38000000.0,1910.0,19.027682,72.879716,4,4,0,Ready to Move,Resale,0,0,0,Flat
5835,7000000.0,850.0,19.18897247314453,72.82200622558594,2,2,3,Ready to Move,Resale,3,Unfurnished,3,Flat
5836,50000000.0,1570.0,19.12842,72.81988,3,3,0,Ready to Move,Resale,0,Furnished,0,Flat
5837,22000000.0,970.0,19.039754,72.860385,2,2,0,Ready to Move,Resale,0,Furnished,0,Individual House
5838,3500000.0,800.0,19.3093926,72.8485939,2,2,0,0,Resale,0,Furnished,0,Flat
5839,120000000.0,1700.0,18.9351066,72.8272687,3,3,0,Ready to Move,Resale,0,0,0,Flat
5840,3800000.0,980.0,19.4540588,72.7688226,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5841,50000000.0,760.0,18.9144523,72.8205292,2,3,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5842,35000000.0,775.0,19.0287285,72.8441629,2,3,0,Ready to Move,Resale,0,Furnished,0,Individual House
5843,25000000.0,800.0,19.100385,72.850466,2,2,2,Ready to Move,Resale,2,0,2,Individual House
5844,18000000.0,970.0,19.2335321,72.839198,2,2,0,Ready to Move,Resale,0,0,0,Flat
5845,35000000.0,1200.0,19.1297376,72.8291555,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5846,105000000.0,1770.0,19.0175169,72.84711690000002,4,4,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5847,2950000.0,1000.0,19.234639,73.16113399999999,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5848,8000000.0,879.0,19.2539332,72.8672448,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5849,5500000.0,729.0,19.2783121,72.8580188,2,2,0,Ready to Move,Resale,0,0,0,Flat
5850,50000000.0,1000.0,18.962668,72.80278299999999,2,3,0,Ready to Move,Resale,0,Furnished,0,Flat
5851,9500000.0,805.0,19.11895,72.89938000000001,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Individual House
5852,25000000.0,575.0,19.0166667,72.8166667,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
5853,4500000.0,1080.0,19.1297376,72.8291555,3,3,0,0,Resale,0,Furnished,0,Flat
5854,12800000.0,1050.0,19.0327996,72.89635679999999,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5855,80000000.0,1250.0,19.098821,72.8320717,3,3,0,Ready to Move,Resale,0,Semi-Furnished,0,Individual House
5856,16000000.0,845.0,19.1181,72.89485,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
5857,85000000.0,1508.0,19.070726,72.836127,4,4,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5858,22500000.0,1109.0,19.07907,72.907976,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5859,7800000.0,900.0,19.17067,72.93618000000001,3,2,2,Ready to Move,Resale,2,0,2,Flat
5860,16000000.0,1070.0,19.1629924,72.83930190000001,3,3,0,Ready to Move,Resale,0,Semi-Furnished,0,Individual House
5861,12000000.0,1200.0,19.22888946533203,72.82408905029297,3,4,0,Ready to Move,New Property,0,Semi-Furnished,0,Flat
5862,30000000.0,705.0,19.055229,72.83082900000001,2,2,0,Ready to Move,Resale,0,0,0,Individual House
5863,6300000.0,750.0,19.2783121,72.8580188,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5864,12500000.0,1188.0,19.3047794,72.8604097,3,3,3,Ready to Move,Resale,3,Unfurnished,3,Flat
5865,27000000.0,1130.0,19.196698,72.8406711,2,2,0,Ready to Move,Resale,0,0,0,Flat
5866,13500000.0,790.0,19.1590077,72.86927109999999,2,2,0,Ready to Move,Resale,0,0,0,Individual House
5867,25000000.0,850.0,18.9037004,72.8131432,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5868,59000000.0,1400.0,19.055229,72.83082900000001,4,3,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5869,45000000.0,750.0,18.95075416564941,72.80206298828125,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Individual House
5870,13500000.0,1250.0,19.28217,72.87654,3,2,3,Ready to Move,Resale,3,Unfurnished,3,Flat
5871,21000000.0,1050.0,19.098821,72.8320717,2,2,0,Ready to Move,Resale,0,0,0,Flat
5872,6700000.0,950.0,19.18548,72.81191,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Individual House
5873,27000000.0,725.0,19.0158306,72.82939209999999,2,2,0,Ready to Move,Resale,0,Furnished,0,Individual House
5874,20000000.0,700.0,19.0815087,72.8376755,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5875,40000000.0,1200.0,19.098821,72.8320717,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
5876,6600000.0,650.0,19.28217,72.87654,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
5877,25000000.0,750.0,18.9457243,72.82376049999999,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5878,6500000.0,600.0,19.0472012,72.8722249,3,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5879,9950000.0,560.0,19.1405116,72.8421555,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5880,14500000.0,1800.0,19.17067,72.93618000000001,4,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5881,13000000.0,740.0,19.1654181,72.9667254,2,2,0,0,Resale,0,Semi-Furnished,0,Flat
5882,25000000.0,750.0,19.098821,72.8320717,3,2,0,Ready to Move,Resale,0,0,0,Individual House
5883,7500000.0,1100.0,19.284196,72.858306,3,2,0,Ready to Move,Resale,0,Furnished,0,Flat
5884,21000000.0,800.0,19.1297376,72.8291555,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Individual House
5885,37500000.0,1170.0,19.0158306,72.82939209999999,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5886,21000000.0,1200.0,19.119677300000003,72.9050809,3,3,1,Ready to Move,Resale,1,Semi-Furnished,1,Flat
5887,8200000.0,780.0,19.2539332,72.8672448,2,2,2,Ready to Move,Resale,2,Unfurnished,2,Flat
5888,20300000.0,638.0,19.0340136,72.84085479999999,2,2,0,Ready to Move,Resale,0,0,0,Flat
5889,47500000.0,1450.0,19.0327996,72.89635679999999,3,3,4,Ready to Move,Resale,4,0,4,Flat
5890,18000000.0,1076.0,19.1297376,72.8291555,2,2,1,Ready to Move,Resale,1,Furnished,1,Individual House
5891,47500000.0,1250.0,18.9572287,72.8196689,3,3,0,Ready to Move,Resale,0,0,0,Flat
5892,3000000.0,1000.0,19.1889733,72.8220064,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Individual House
5893,6000000.0,800.0,19.0327996,72.89635679999999,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5894,10000000.0,1200.0,19.22889,72.82409,3,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5895,40000000.0,1136.0,19.08150863647461,72.83767700195312,2,2,3,Ready to Move,Resale,3,Furnished,3,Flat
5896,16000000.0,570.0,19.04267,72.87111,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
5897,6500000.0,700.0,19.28217,72.87654,3,3,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5898,34200000.0,1300.0,19.1297376,72.8291555,3,4,0,Ready to Move,Resale,0,Furnished,0,Flat
5899,14000000.0,1050.0,19.123765,72.859362,2,2,0,Ready to Move,Resale,0,0,0,Flat
5900,7800000.0,700.0,19.149901,72.931134,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5901,10000000.0,1150.0,19.28217,72.87654,3,2,0,Ready to Move,Resale,0,0,0,Flat
5902,3500000.0,775.0,19.240615100000003,73.0951298,2,2,0,Ready to Move,New Property,0,0,0,Flat
5903,20000000.0,640.0,19.11173,72.85061999999999,2,2,1,Ready to Move,Resale,1,Semi-Furnished,1,Flat
5904,9500000.0,1052.0,19.21339,72.93141999999999,3,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Individual House
5905,52500000.0,1600.0,19.0158306,72.82939209999999,3,3,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5906,27000000.0,1836.0,19.0327996,72.89635679999999,3,3,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5907,9500000.0,1150.0,19.2133903503418,72.9314193725586,2,2,1,Ready to Move,New Property,1,Unfurnished,1,Flat
5908,39500000.0,1400.0,19.0815087,72.8376755,3,3,3,Ready to Move,Resale,3,Unfurnished,3,Flat
5909,14000000.0,780.0,19.1746739,72.94310379999999,2,2,0,Ready to Move,Resale,0,0,0,Individual House
5910,4100000.0,1000.0,19.39953994750977,72.86042022705078,2,2,4,Ready to Move,Resale,4,Unfurnished,4,Flat
5911,40000000.0,762.0,19.098821,72.8320717,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
5912,33500000.0,1395.0,19.07907,72.907976,3,3,0,Ready to Move,Resale,0,0,0,Flat
5913,23500000.0,965.0,19.2099437,72.83086920000001,3,3,0,Ready to Move,Resale,0,0,0,Flat
5914,22000000.0,945.0,19.0327996,72.89635679999999,3,3,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5915,25000000.0,1132.0,19.19175,72.84694,3,3,0,0,Resale,0,Furnished,0,Individual House
5916,210000000.0,4200.0,19.05522918701172,72.83082580566406,5,5,0,Ready to Move,Resale,0,Furnished,0,Flat
5917,31500000.0,550.0,18.95075416564941,72.80206298828125,2,2,0,Ready to Move,New Property,0,Furnished,0,Flat
5918,8900000.0,1390.0,19.28217,72.87654,3,2,5,Ready to Move,Resale,5,Semi-Furnished,5,Individual House
5919,2500000.0,740.0,19.4621578,72.80568509999999,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5920,35000000.0,1280.0,19.0815087,72.8376755,3,3,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5921,4900000.0,690.0,19.3093926,72.8485939,2,2,1,Ready to Move,Resale,1,Semi-Furnished,1,Flat
5922,40000000.0,1500.0,18.995332717895508,72.83003997802734,3,3,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5923,13000000.0,850.0,19.1629924,72.83930190000001,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5924,15000000.0,750.0,19.043911,72.89877800000001,2,2,1,Ready to Move,Resale,1,Unfurnished,1,Flat
5925,19000000.0,625.0,19.07776333,72.83289,2,2,0,Ready to Move,Resale,0,0,0,Individual House
5926,33000000.0,1100.0,19.0175169,72.84711690000002,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
5927,51000000.0,1200.0,19.05522918701172,72.83082580566406,3,3,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5928,52500000.0,1100.0,19.069946,72.826438,2,2,2,Ready to Move,Resale,2,0,2,Flat
5929,8800000.0,550.0,19.2539332,72.8672448,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5930,45000000.0,1600.0,19.0815087,72.8376755,3,4,0,Ready to Move,Resale,0,Furnished,0,Flat
5931,25000000.0,1230.0,19.1184266,72.8958535,2,2,2,Ready to Move,Resale,2,Semi-Furnished,2,Individual House
5932,16500000.0,1280.0,19.1297376,72.8291555,3,3,0,Ready to Move,Resale,0,Furnished,0,Flat
5933,18000000.0,2500.0,19.2783121,72.8580188,4,3,3,Ready to Move,Resale,3,Unfurnished,3,Flat
5934,12500000.0,620.0,19.20768,72.83846,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5935,17000000.0,990.0,19.20938,72.83113,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
5936,29500000.0,1090.0,19.043911,72.89877800000001,3,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Individual House
5937,360000000.0,6100.0,19.068492000000003,72.8267939,4,8,7,Ready to Move,Resale,7,0,7,Flat
5938,12500000.0,800.0,19.07657,72.82574,2,2,3,Ready to Move,Resale,3,Semi-Furnished,3,Individual House
5939,9000000.0,1050.0,19.21339,72.93141999999999,2,2,1,Ready to Move,Resale,1,Furnished,1,Individual House
5940,3400000.0,620.0,19.3448747,72.86786,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Individual House
5941,3600000.0,1000.0,19.240615100000003,73.0951298,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5942,18000000.0,1300.0,19.1154908,72.87269520000001,3,3,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5943,20000000.0,1250.0,18.96829605102539,72.83544921875,3,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5944,12000000.0,725.0,19.1629924,72.83930190000001,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5945,11500000.0,1500.0,19.2335321,72.839198,3,3,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5946,12500000.0,845.0,19.167949,72.855351,2,2,0,Ready to Move,Resale,0,0,0,Flat
5947,6900000.0,900.0,19.1889733,72.8220064,2,2,0,Ready to Move,Resale,0,0,0,Flat
5948,45000000.0,990.0,19.070726,72.836127,2,2,0,Ready to Move,Resale,0,Furnished,0,Individual House
5949,20000000.0,650.0,19.0815087,72.8376755,2,2,0,0,Resale,0,Semi-Furnished,0,Flat
5950,24000000.0,1250.0,19.2143593,72.8635757,3,3,0,Ready to Move,Resale,0,0,0,Flat
5951,75000000.0,850.0,18.950754,72.80206379999998,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
5952,35200000.0,800.0,19.0266983,72.85302490000001,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5953,23500000.0,1105.0,19.1889733,72.8220064,3,3,0,0,New Property,0,Unfurnished,0,Flat
5954,3000000.0,985.0,19.234639,73.16113399999999,2,2,1,Ready to Move,Resale,1,Semi-Furnished,1,Individual House
5955,25000000.0,1280.0,19.068051,72.89605,3,3,0,Ready to Move,Resale,0,Furnished,0,Flat
5956,18000000.0,750.0,18.96249,72.81748,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5957,30000000.0,790.0,19.019547,72.83825470000001,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
5958,31000000.0,995.0,19.108097,72.832259,2,2,1,Ready to Move,Resale,1,0,1,Flat
5959,12000000.0,850.0,19.16732,72.87680999999999,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5960,48000000.0,750.0,19.070726,72.836127,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
5961,6000000.0,910.0,19.2097110748291,73.11537170410156,2,2,1,Ready to Move,Resale,1,Semi-Furnished,1,Flat
5962,5500000.0,737.0,19.4540588,72.7688226,3,3,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5963,3700000.0,980.0,19.4540588,72.7688226,2,2,3,Ready to Move,Resale,3,Unfurnished,3,Flat
5964,22000000.0,1000.0,18.9690247,72.8205292,3,3,0,Ready to Move,Resale,0,Unfurnished,0,Flat
5965,3500000.0,650.0,19.160377,72.796111,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Individual House
